ORIGEM;EMPRESA;TITULO;PEDIDO;COD_FORNECEDOR;FORNECEDOR;COMPRADOR;DATA_EMISSAO;DATA_PREV_ENTREGA;PRAZO_PAGAMENTO_DIAS;PARCELA;DATA_VENCIMENTO;STATUS_PEDIDO;VALOR_PROJETADO
1-TITULO_REAL;7;2437097/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;20,16
1-TITULO_REAL;7;2437100/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;830,05
1-TITULO_REAL;7;2437103/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;984,24
1-TITULO_REAL;7;2437108/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;4755,86
1-TITULO_REAL;6;2437042/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;4879,01
1-TITULO_REAL;2;2437010/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;127,62
1-TITULO_REAL;8;2437014/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;2105,04
1-TITULO_REAL;8;2437025/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;442,74
1-TITULO_REAL;8;2436994/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;5155,09
1-TITULO_REAL;1;2437020/2-1;;15441;SPAL IND BRAS BEBIDAS AS;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;420,54
1-TITULO_REAL;13;1586167/4-1;;4748;SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S.A;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;3418,45
1-TITULO_REAL;13;1586166/4-1;;4748;SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S.A;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;1194,24
1-TITULO_REAL;13;1586169/4-1;;4748;SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S.A;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;4401,32
1-TITULO_REAL;13;1586168/4-1;;4748;SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S.A;NICOLAS;05/06/2026;;31;1;06/07/2026;FATURADO;234,43
1-TITULO_REAL;3;50707/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;6243,42
1-TITULO_REAL;2;50706/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;1780,58
1-TITULO_REAL;1;50705/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;443,32
1-TITULO_REAL;8;50712/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;809,7
1-TITULO_REAL;11;50713/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;2419,65
1-TITULO_REAL;17;50717/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;3857,54
1-TITULO_REAL;12;50714/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;1807,74
1-TITULO_REAL;13;50715/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;2018,41
1-TITULO_REAL;5;50709/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;1753,74
1-TITULO_REAL;18;50718/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;8663,79
1-TITULO_REAL;7;50711/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;1484,89
1-TITULO_REAL;6;50710/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;1988,63
1-TITULO_REAL;14;50716/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;5004,02
1-TITULO_REAL;4;50708/2-1;;16165;SPECIATTA CONGELADOS LTDA;LAURINDO;06/06/2026;;30;1;06/07/2026;FATURADO;5358,4
1-TITULO_REAL;2;1087818/2-1;;2881;TOZZO ALIMENTOS LTDA;BATISTA;05/06/2026;;31;1;06/07/2026;FATURADO;9434,05
1-TITULO_REAL;11;400386/1-1;;5894;UNIDASUL DISTRIBUIDORA ALIMENTICIA S/A;BATISTA;05/06/2026;;31;1;06/07/2026;FATURADO;1044,72
1-TITULO_REAL;12;835237/3-1;;5894;UNIDASUL DISTRIBUIDORA ALIMENTICIA S/A;NUJUD;05/06/2026;;31;1;06/07/2026;FATURADO;2058,55
1-TITULO_REAL;12;400359/1-1;;5894;UNIDASUL DISTRIBUIDORA ALIMENTICIA S/A;BATISTA;05/06/2026;;31;1;06/07/2026;FATURADO;1960,44
1-TITULO_REAL;18;1673130/0-1;;5894;UNIDASUL DISTRIBUIDORA ALIMENTICIA S/A;BATISTA;12/06/2026;;24;1;06/07/2026;FATURADO;1155,04
1-TITULO_REAL;15;308992/1-3;;6703;VONPAR ALIMENTOS S.A;WERTER;25/05/2026;;42;3;06/07/2026;FATURADO;24628,46
1-TITULO_REAL;15;69172/1-1;;5866;ADESUL IND E COM LTDA;BATISTA;02/06/2026;;35;1;07/07/2026;FATURADO;8639,53
1-TITULO_REAL;12;67594751/700-1;;11587;ANDRE JESUS ROSA NOEMI AIRES ROSA;LAURINDO;22/06/2026;;15;1;07/07/2026;FATURADO;2911,81
1-TITULO_REAL;15;3087345/1-1;;11112;ATACADAO S.A.;NIDAL;09/06/2026;;28;1;07/07/2026;FATURADO;39805,14
1-TITULO_REAL;18;2751/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;1665,2
1-TITULO_REAL;14;2747/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;1447,2
1-TITULO_REAL;17;2731/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;2230
1-TITULO_REAL;17;2730/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;12247
1-TITULO_REAL;17;2748/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;2369,8
1-TITULO_REAL;4;2742/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;1459,2
1-TITULO_REAL;4;2719/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;9225
1-TITULO_REAL;4;2718/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;1482
1-TITULO_REAL;18;2738/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;11013
1-TITULO_REAL;14;2728/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;2221
1-TITULO_REAL;8;2726/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;5082
1-TITULO_REAL;8;2727/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;700
1-TITULO_REAL;8;2746/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;729,6
1-TITULO_REAL;14;2729/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;8582
1-TITULO_REAL;2;2709/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;12291
1-TITULO_REAL;6;2723/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;6742
1-TITULO_REAL;6;2744/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;1876,4
1-TITULO_REAL;11;2732/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;13696
1-TITULO_REAL;5;2720/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;6485
1-TITULO_REAL;18;2739/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;10883
1-TITULO_REAL;5;2743/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;1540
1-TITULO_REAL;5;2721/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;435
1-TITULO_REAL;7;2724/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;9907
1-TITULO_REAL;2;2717/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;2593
1-TITULO_REAL;7;2745/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;1603,2
1-TITULO_REAL;13;2736/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;5667
1-TITULO_REAL;13;2737/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;6657
1-TITULO_REAL;13;2750/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;1818,8
1-TITULO_REAL;7;2725/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;2653
1-TITULO_REAL;3;2714/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;12220
1-TITULO_REAL;3;2716/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;4282
1-TITULO_REAL;3;2741/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;2778,4
1-TITULO_REAL;12;2734/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;2510
1-TITULO_REAL;12;2735/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;3000
1-TITULO_REAL;11;2733/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;7656
1-TITULO_REAL;11;2749/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;2514,4
1-TITULO_REAL;2;2740/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;07/06/2026;;30;1;07/07/2026;FATURADO;1367,2
1-TITULO_REAL;7;627870/1-1;;8714;BASTON DO BRASIL PRODUTOS QUIMICO LTDA;BATISTA;02/06/2026;;35;1;07/07/2026;FATURADO;4491,21
1-TITULO_REAL;15;157650/5-3;;12821;BEBIDAS KOLLER LTDA;WERTER;08/05/2026;;60;3;07/07/2026;FATURADO;3681
1-TITULO_REAL;15;342436/1-2;;14468;BERTOLINI INDUSTRIA QUIMICA LTDA;BATISTA;09/06/2026;;28;2;07/07/2026;FATURADO;375,31
1-TITULO_REAL;15;342435/1-2;;14468;BERTOLINI INDUSTRIA QUIMICA LTDA;BATISTA;09/06/2026;;28;2;07/07/2026;FATURADO;1262,89
1-TITULO_REAL;1;136768/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;NICOLAS;23/05/2026;;45;1;07/07/2026;FATURADO;2430
1-TITULO_REAL;14;136770/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;NICOLAS;23/05/2026;;45;1;07/07/2026;FATURADO;6075
1-TITULO_REAL;2;136769/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;NICOLAS;23/05/2026;;45;1;07/07/2026;FATURADO;12150
1-TITULO_REAL;15;1766/1-3;;5198;CARTOFILM EMBALAGENS LTDA;LAURINDO;26/05/2026;;42;3;07/07/2026;FATURADO;36917,76
1-TITULO_REAL;14;1971076/1-1;;21231;DALMOLIN & VANZIN IMPORTACAO E EXPORTACAO DE PRODUTOS ALIMENTICIOS LTDA;SANDRO;23/06/2026;;14;1;07/07/2026;FATURADO;1473,8
1-TITULO_REAL;2;1971074/1-1;;21231;DALMOLIN & VANZIN IMPORTACAO E EXPORTACAO DE PRODUTOS ALIMENTICIOS LTDA;SANDRO;23/06/2026;;14;1;07/07/2026;FATURADO;1029,46
1-TITULO_REAL;6;1971075/1-1;;21231;DALMOLIN & VANZIN IMPORTACAO E EXPORTACAO DE PRODUTOS ALIMENTICIOS LTDA;SANDRO;23/06/2026;;14;1;07/07/2026;FATURADO;625,08
1-TITULO_REAL;4;1971073/1-1;;21231;DALMOLIN & VANZIN IMPORTACAO E EXPORTACAO DE PRODUTOS ALIMENTICIOS LTDA;SANDRO;23/06/2026;;14;1;07/07/2026;FATURADO;942,6
1-TITULO_REAL;3;1971072/1-1;;21231;DALMOLIN & VANZIN IMPORTACAO E EXPORTACAO DE PRODUTOS ALIMENTICIOS LTDA;SANDRO;23/06/2026;;14;1;07/07/2026;FATURADO;1965,16
1-TITULO_REAL;18;19087/1-3;;5918;DI ROCHA LTDA;NUJUD;08/04/2026;;90;3;07/07/2026;FATURADO;688,32
1-TITULO_REAL;17;19086/1-3;;5918;DI ROCHA LTDA;NUJUD;08/04/2026;;90;3;07/07/2026;FATURADO;725,88
1-TITULO_REAL;13;19085/1-3;;5918;DI ROCHA LTDA;NUJUD;08/04/2026;;90;3;07/07/2026;FATURADO;704,72
1-TITULO_REAL;50;25759/1-3;;9622;DU DIGO DESCARTAVEIS LTDA;NUJUD;19/05/2026;;49;3;07/07/2026;FATURADO;8748
1-TITULO_REAL;50;157268/3-2;;17035;ESTRELA INDUSTRIA DE PAPEL LTDA;BATISTA;09/06/2026;;28;2;07/07/2026;FATURADO;16676,66
1-TITULO_REAL;11;480734/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;2170
1-TITULO_REAL;13;480911/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;2145,3
1-TITULO_REAL;11;480735/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;WERTER;09/06/2026;;28;1;07/07/2026;FATURADO;1390,3
1-TITULO_REAL;15;175767/2-1;;6567;HIGIE-PLUS INDUSTRIA E COM.LTDA;BATISTA;28/05/2026;;40;1;07/07/2026;FATURADO;10183,16
1-TITULO_REAL;15;153193/1-1;;15498;IND.DE POLPAS E CONSERVAS VAL LTDA;SANDRO;02/06/2026;;35;1;07/07/2026;FATURADO;18680,8
1-TITULO_REAL;7;423777/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;3771,51
1-TITULO_REAL;12;423767/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;9704,87
1-TITULO_REAL;5;423776/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;5380,69
1-TITULO_REAL;2;423769/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;9828,69
1-TITULO_REAL;4;423774/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;5057,15
1-TITULO_REAL;14;423773/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;5636,28
1-TITULO_REAL;18;423781/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;5325,57
1-TITULO_REAL;17;423779/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;5694,84
1-TITULO_REAL;8;423772/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;2910,03
1-TITULO_REAL;6;423844/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;5857,72
1-TITULO_REAL;16;423836/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;28;1;07/07/2026;FATURADO;7220,43
1-TITULO_REAL;16;423837/1-1;;16491;JBS S A;LAURINDO;09/06/2026;;28;1;07/07/2026;FATURADO;15554,05
1-TITULO_REAL;3;423841/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;8937,24
1-TITULO_REAL;5;423842/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;4922,88
1-TITULO_REAL;11;423834/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;6132,69
1-TITULO_REAL;13;423846/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;5904,65
1-TITULO_REAL;2;423835/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;6600,27
1-TITULO_REAL;14;423839/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;3239,37
1-TITULO_REAL;7;423843/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;5243,47
1-TITULO_REAL;17;423845/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;5604,06
1-TITULO_REAL;18;423847/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;5387,96
1-TITULO_REAL;12;423833/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;7208,17
1-TITULO_REAL;4;423840/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;4997,52
1-TITULO_REAL;8;423838/1-2;;16491;JBS S A;LAURINDO;09/06/2026;;28;2;07/07/2026;FATURADO;2903,75
1-TITULO_REAL;4;424007/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;5767,21
1-TITULO_REAL;2;424005/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;10780,87
1-TITULO_REAL;12;424013/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;9379,7
1-TITULO_REAL;17;424016/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;4981,38
1-TITULO_REAL;14;424015/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;4617,67
1-TITULO_REAL;8;424011/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;3148,12
1-TITULO_REAL;18;424017/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;6138,15
1-TITULO_REAL;3;424006/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;13485,71
1-TITULO_REAL;11;424012/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;10189,75
1-TITULO_REAL;6;424009/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;9503,7
1-TITULO_REAL;13;424014/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;5225,59
1-TITULO_REAL;7;424010/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;8325,52
1-TITULO_REAL;5;424008/1-1;;16491;JBS S A;LAURINDO;13/06/2026;;24;1;07/07/2026;FATURADO;9360,13
1-TITULO_REAL;16;424073/1-1;;16491;JBS S A;LAURINDO;16/06/2026;;21;1;07/07/2026;FATURADO;5755,98
1-TITULO_REAL;16;423630/1-3;;16491;JBS S A;LAURINDO;02/06/2026;;35;3;07/07/2026;FATURADO;18834,47
1-TITULO_REAL;11;423768/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;9441,17
1-TITULO_REAL;13;423780/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;8246,53
1-TITULO_REAL;6;423778/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;7189,07
1-TITULO_REAL;3;423775/1-3;;16491;JBS S A;LAURINDO;05/06/2026;;32;3;07/07/2026;FATURADO;12122,64
1-TITULO_REAL;15;220620001/700-1;;2541;JULIANO ALVES PAVANATTO;LAURINDO;23/06/2026;;14;1;07/07/2026;FATURADO;3157,68
1-TITULO_REAL;4;4214022/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;1605,52
1-TITULO_REAL;13;4214174/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;1614,32
1-TITULO_REAL;5;4214023/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;947
1-TITULO_REAL;8;4214042/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;1125
1-TITULO_REAL;14;4214044/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;1924,84
1-TITULO_REAL;3;4214020/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;4784,32
1-TITULO_REAL;7;4214041/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;1011,6
1-TITULO_REAL;15;4214172/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;WERTER;09/06/2026;;28;1;07/07/2026;FATURADO;12196,8
1-TITULO_REAL;2;4214021/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;1170,6
1-TITULO_REAL;16;4214052/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;23345,79
1-TITULO_REAL;16;4214051/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;31570,71
1-TITULO_REAL;6;4214043/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;SANDRO;09/06/2026;;28;1;07/07/2026;FATURADO;2164,4
1-TITULO_REAL;15;2023962/8-1;;6666;LACTICINIOS TIROL;SANDRO;16/06/2026;;21;1;07/07/2026;FATURADO;104040
1-TITULO_REAL;4;200620003/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;22/06/2026;;15;1;07/07/2026;FATURADO;1331,24
1-TITULO_REAL;2;200620001/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;22/06/2026;;15;1;07/07/2026;FATURADO;1983,43
1-TITULO_REAL;5;200620004/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;22/06/2026;;15;1;07/07/2026;FATURADO;1647,11
1-TITULO_REAL;7;200620006/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;22/06/2026;;15;1;07/07/2026;FATURADO;1183,54
1-TITULO_REAL;3;200620002/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;22/06/2026;;15;1;07/07/2026;FATURADO;3955,51
1-TITULO_REAL;15;114543/1-3;;11292;MACROPLASTIC IND E COM DE EMBALAGENS LTD;LAURINDO;26/05/2026;;42;3;07/07/2026;FATURADO;12095,83
1-TITULO_REAL;15;1306935/109-1;;10368;MELITTA DO BRASIL E COMERCIO LTDA.;WERTER;09/06/2026;;28;1;07/07/2026;FATURADO;1391,15
1-TITULO_REAL;15;13212/1-1;;8305;NATURAPEL IND DE PAPEIS LTDA;BATISTA;02/06/2026;;35;1;07/07/2026;FATURADO;37837,42
1-TITULO_REAL;15;3363860/1-1;;15134;NESTLE BRASIL LTDA;WERTER;09/06/2026;;28;1;07/07/2026;FATURADO;1079,74
1-TITULO_REAL;8;3363919/1-1;;15134;NESTLE BRASIL LTDA;WERTER;09/06/2026;;28;1;07/07/2026;FATURADO;768,6
1-TITULO_REAL;21;3364295/1-1;;15134;NESTLE BRASIL LTDA;WERTER;09/06/2026;;28;1;07/07/2026;FATURADO;768,6
1-TITULO_REAL;50;3363680/1-1;;15134;NESTLE BRASIL LTDA;WERTER;09/06/2026;;28;1;07/07/2026;FATURADO;1079,74
1-TITULO_REAL;15;54562/1-1;;5492;PLASTICOS SUZUKI LTDA;LAURINDO;09/06/2026;;28;1;07/07/2026;FATURADO;22675,6
1-TITULO_REAL;15;54563/1-1;;5492;PLASTICOS SUZUKI LTDA;LAURINDO;09/06/2026;;28;1;07/07/2026;FATURADO;9174
1-TITULO_REAL;15;54539/1-2;;5492;PLASTICOS SUZUKI LTDA;LAURINDO;02/06/2026;;35;2;07/07/2026;FATURADO;12563
1-TITULO_REAL;15;54538/1-2;;5492;PLASTICOS SUZUKI LTDA;LAURINDO;02/06/2026;;35;2;07/07/2026;FATURADO;20661
1-TITULO_REAL;15;54562/1-1;;5492;PLASTICOS SUZUKI LTDA;LAURINDO;09/06/2026;;28;1;07/07/2026;FATURADO;22675,6
