COMPRADOR;FORNECEDOR;NUMERO_PEDIDO;LOJA_DESTINO;DATA_EMISSAO;DATA_PREV_ENTREGA;DATA_LIMITE_ENTREGA;CODIGO_PRODUTO;DESCRICAO;QTD_EMBALAGEM;QUANTIDADE_PEDIDA;QUANTIDADE_ATENDIDA;PERC_ATENDIMENTO;STATUS_ENTREGA;STATUS_PEDIDO
WERTER;13559 - SOUZA CRUZ SA;116045;2;01/09/2026;08/09/2026;21/09/2026;16185;CIG ROTHMANS CAPS 20 200 SENSE C 10;1;5;2;40;AGUARDANDO;ATIVO
SANDRO;12167 - BRF S.A;116022;8;01/09/2026;01/09/2026;02/09/2026;7065;MARG BECEL 500G C SAL;1;12;12;100;TOT_ATEND;ATIVO
BATISTA;6644 - ONIZ DISTRIBUID LTDA SCJ;115911;3;01/09/2026;01/09/2026;30/09/2026;8224;SH HEAD SHOULDERS 200ML ANT COCEIRA;6;2;0;0;ATRASO;ATIVO
BATISTA;6644 - ONIZ DISTRIBUID LTDA SCJ;115911;3;01/09/2026;01/09/2026;30/09/2026;8228;SH HEAD SHOULDERS 200ML LIMPEZA EFICAZ;6;4;0;0;ATRASO;ATIVO
BATISTA;6644 - ONIZ DISTRIBUID LTDA SCJ;115911;3;01/09/2026;01/09/2026;30/09/2026;8236;SH HEAD SHOULD 400ML ANTI COCEIRA;6;4;0;0;ATRASO;ATIVO
BATISTA;15134 - NESTLE BRASIL LTDA;115910;21;01/09/2026;01/09/2026;16/09/2026;3995;RACAO DOG CHOW SH 85G ADULTO MULTI;15;30;30;100;TOT_ATEND;ATIVO
BATISTA;15134 - NESTLE BRASIL LTDA;115910;21;01/09/2026;01/09/2026;16/09/2026;4044;RACAO FRISKIES SH 85G ATUM MOLHO;15;20;20;100;TOT_ATEND;ATIVO
BATISTA;15134 - NESTLE BRASIL LTDA;115910;21;01/09/2026;01/09/2026;16/09/2026;4045;RACAO FRISKIES SH 85G CARNE MOLHO;15;40;40;100;TOT_ATEND;ATIVO
BATISTA;15134 - NESTLE BRASIL LTDA;115910;21;01/09/2026;01/09/2026;16/09/2026;4046;RACAO FRISKIES SH 85G CORD MOLHO;15;20;20;100;TOT_ATEND;ATIVO
BATISTA;15134 - NESTLE BRASIL LTDA;115910;21;01/09/2026;01/09/2026;16/09/2026;4048;RACAO FRISKIES SH 85G FGO MOLHO;15;50;50;100;TOT_ATEND;ATIVO
BATISTA;15134 - NESTLE BRASIL LTDA;115910;21;01/09/2026;01/09/2026;16/09/2026;4051;RACAO FRISKIES SH 85G PEIXE BCO;15;70;70;100;TOT_ATEND;ATIVO
BATISTA;15134 - NESTLE BRASIL LTDA;115910;21;01/09/2026;01/09/2026;16/09/2026;4052;RACAO FRISKIES SH 85G PERU MOLHO;15;30;30;100;TOT_ATEND;ATIVO
BATISTA;15134 - NESTLE BRASIL LTDA;115910;21;01/09/2026;01/09/2026;16/09/2026;39006;ALIM GATO FRISKIES 80G MEGAMIX MAR SABORES;15;20;20;100;TOT_ATEND;ATIVO
WERTER;15134 - NESTLE BRASIL LTDA;115878;21;01/09/2026;01/09/2026;21/09/2026;12216;ACHOC PO NESCAU LT 350G;36;30;30;100;TOT_ATEND;ATIVO
BATISTA;10025 - FOBRAS COMERCIAL LTDA.;115875;14;01/09/2026;11/09/2026;;22308;PREND ROUPA PARANA C 12;50;30;0;0;AGUARDANDO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115795;18;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;300;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115795;18;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;48;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115794;17;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;300;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115794;17;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;48;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115793;14;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;300;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115793;14;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;48;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115792;13;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;300;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115792;13;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;48;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115791;12;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;400;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115791;12;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;64;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115790;11;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;400;150;37,5;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115790;11;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;64;32;50;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115789;8;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;300;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115789;8;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;48;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115788;7;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;300;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115788;7;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;64;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115787;6;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;300;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115787;6;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;64;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115786;5;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;300;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115786;5;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;48;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115785;4;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;300;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115785;4;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;48;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115784;3;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;400;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115784;3;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;80;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115783;2;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;300;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115783;2;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;64;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115782;1;01/09/2026;01/09/2026;16/09/2026;21608;PAO LEITE P ROSAS 400G;1;200;0;0;ATRASO;ATIVO
SANDRO;15756 - PANARIUS DISTRIB LTDA;115782;1;01/09/2026;01/09/2026;16/09/2026;21616;PAO TORTA FRIA P ROSAS S CASCA 350G;1;20;0;0;ATRASO;ATIVO
LAURINDO;17032 - DINAMICA DIST DE PROD ALIMENTICIOS LTDA;115692;14;01/09/2026;08/09/2026;11/09/2026;34709;MP COB RECH LEITE COND KG;2;6;6;100;TOT_ATEND;ATIVO
LAURINDO;17032 - DINAMICA DIST DE PROD ALIMENTICIOS LTDA;115692;14;01/09/2026;08/09/2026;11/09/2026;36653;MP DOCE LEITE MUMU KG;4,75;1;1;100;TOT_ATEND;ATIVO
BATISTA;2881 - TOZZO ALIMENTOS LTDA;115691;7;01/09/2026;01/09/2026;15/09/2026;8819;RACAO WHISKAS 10 1KG CASTR CARNE;10,1;10;10;100;TOT_ATEND;ATIVO
BATISTA;2881 - TOZZO ALIMENTOS LTDA;115691;7;01/09/2026;01/09/2026;15/09/2026;36414;RACAO WHISKAS KG FILHOTES;10,1;10;10;100;TOT_ATEND;ATIVO
BATISTA;2881 - TOZZO ALIMENTOS LTDA;115691;7;01/09/2026;01/09/2026;15/09/2026;37410;RACAO WHISKAS CARNE KG LV10 1KG PG9KG;10,1;10;10;100;TOT_ATEND;ATIVO
BATISTA;15318 - PODAL IND E COM DE ALIMENTOS LTDA;115687;5;01/09/2026;01/09/2026;30/09/2026;5216;CR DEN COLGATE 90G CARVAO ATIVADO;1;48;0;0;ATRASO;ATIVO
BATISTA;15318 - PODAL IND E COM DE ALIMENTOS LTDA;115687;5;01/09/2026;01/09/2026;30/09/2026;5222;CR DEN COLGATE TT12 90G ADVAN FRESH;12;4;0;0;ATRASO;ATIVO
BATISTA;15318 - PODAL IND E COM DE ALIMENTOS LTDA;115687;5;01/09/2026;01/09/2026;30/09/2026;5223;CR DEN COLGATE TT12 90G WHITENING;12;4;0;0;ATRASO;ATIVO
BATISTA;15318 - PODAL IND E COM DE ALIMENTOS LTDA;115687;5;01/09/2026;01/09/2026;30/09/2026;33778;CREME DEN COLGATE 90G ORIG MINT;12;4;0;0;ATRASO;ATIVO
BATISTA;15318 - PODAL IND E COM DE ALIMENTOS LTDA;115687;5;01/09/2026;01/09/2026;30/09/2026;39030;CR DENT COLGATE TOTAL INTERDENT 90G;12;4;0;0;ATRASO;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;7303;PAO FORMA TCHE PAO ZERO LACT 450G;1;72;72;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;7304;PAO FORMA TCHE PAO INT E ZERO 500G INTEGRAL;1;4;4;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;7329;PAO TCHE PAO 300G HOT DOG PAO TCHE PAO 30;1;2;2;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;7331;PAO CASEIRO 500G PAO TCHE PAO 50;1;10;10;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;7332;PAO TCHE PAO 500G ATELIE;1;3;3;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;7333;PAO TCHE PAO 500G LEITE;1;12;12;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;7335;PAO TCHE PAO 400G TORTA FRIA S CASC;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;7336;PAO TCHE PAO 400G INT LEVE CENTEIO;1;10;10;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;7337;PAO TCHE PAO 400G INT LEVE INTEGRAL;1;10;10;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;7338;PAO TCHE PAO 400G INT LEVE MULTICEREAIS;1;10;10;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;7341;PAO TCHE PAO 350G INTEGRAL PRETO;1;10;10;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;7344;PAO TCHE PAO 500G XIS;1;6;6;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;21605;PAO FOR TCHE 380G;1;72;72;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;21606;PAO HAMBURGUER BRIOCHE TCHE 300G;1;4;4;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;21607;PAO HOT DOG TCHE 500G;1;3;3;100;TOT_ATEND;ATIVO
SANDRO;16654 - NOP IND E COM DE ALIMENTOS LTDA EPP;115599;13;01/09/2026;01/09/2026;02/09/2026;33611;PAO TCHE ATELIE ZERO 500G;1;2;2;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;11417;MASSA CONG MARQU MINI P FRANCES KG;1;19,8;19,8;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;11419;MASSA CONG MARQU PAO QJO GOURM G KG;19,8;1;1;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;11427;MASSA CONG MARQU PAO FRANCES KG;1;882;882;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;11428;MASSA CONG MARQU PAO GAJETA KG;1;99;99;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;11433;MASSA CONG MARQU SOVADINHO KG;1;19,8;19,8;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;11434;MASSA CONG MARQU VOVO SENTADA KG;1;99;99;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;12063;TORTA MARQUESPAN CONG 1 1KG BRIGADEIRO;1;2;2;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;12068;TORTA MARQUESPAN CONG 1 1KG MARTA ROCHA;1;6;6;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;34756;MASSA CONG MARQU M DOCE HOT DOG KG;1;39,6;39,6;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;34757;MASSA CONG MARQU HAMB M RED KG;1;19,8;19,8;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;34758;MASSA CONG MARQU DOCE MASS LISA KG;1;19,8;19,8;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;34760;MASSA CONG MARQU PAO CERVEJINHA KG;1;19,8;19,8;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;34761;MASSA CONG MARQU PAO PTO LINHACA KG;1;39,6;39,6;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;35135;MASSA CONG MARQU PAO FRANC FOLH KG;1;19,8;19,8;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;35254;MASSA CONG MARQU PAO QJO GOURM P KG;19,8;1;1;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;38996;TORTA MARQUESPAN CONG 1 1KG ORFEU;1;6;6;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;38997;TORTA MARQUESPAN CONG 1 1KG FLORESTA BCA;1;6;6;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115560;12;01/09/2026;08/09/2026;11/09/2026;38998;TORTA MARQUESPAN CONG 1 1KG ABACAXI C COCO;1;5;5;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115559;11;01/09/2026;08/09/2026;11/09/2026;11419;MASSA CONG MARQU PAO QJO GOURM G KG;19,8;1;1;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115559;11;01/09/2026;08/09/2026;11/09/2026;11421;MASSA CONG MARQU CUCA KG;1;19,8;19,8;100;TOT_ATEND;ATIVO
LAURINDO;10511 - MARQUESPAN ALIMENTOS LTDA;115559;11;01/09/2026;08/09/2026;11/09/2026;11427;MASSA CONG MARQU PAO FRANCES KG;1;735;735;100;TOT_ATEND;ATIVO
