CODIGO_EMPRESA	CODIGO_PRODUTO	DESCRICAO_PRODUTO	QUANTIDADE_DISPONIVEL	QTD_VENDIDA	QUANTIDADE_ESTOQUE_MINIMO	QUANTIDADE_ESTOQUE_MAXIMO	ESTOQUE_CD15
12	690	ESP OREMUS MOSCATEL GF 750ML BRANCO	18	0	6	12	78
12	691	ESP OREMUS MOSCATEL GF 750ML ROSE	24	2	6	12	60
12	697	ESP Q DO MORGADO MOSCATEL GF 600ML BRANCO	23	0	18	24	294
12	699	ESP Q DO MORGADO MOSCATEL GF 600ML ROSE	21	0	18	24	522
12	722	FILTRADO DUSHY FEST S ALC 660ML	14	0	12	18	36
12	718	FILTRADO GOTA D CRISTAL 660ML DOCE ROSE	48	0	24	48	60
12	730	FILTRADO GOTA DCRISTAL S ALC 660ML	11	0	10	22	12
12	3836	GELADINHO AMERICANO 40UN	0	0	12	24	29
12	559	GIN INTENCION VD 900ML	9	2	6	12	5
12	585	GIN OLD BRIDGE VD 900ML LONDON	12	0	7	13	2
12	587	GIN OLD BRIDGE VD 900ML ROSE	11	0	7	13	0
12	588	GIN ROCKS SECO VD 1L	10	2	6	12	0
12	591	GIN ROCKS VD 1L SICILIAN LEMON	13	1	6	12	6
12	594	GIN ROCKS VD 1L SUNSET	13	0	6	12	12
12	3831	KEEP COOLER CLASSIC CITRUS 275ML	23	0	6	12	246
12	58	KEEP COOLER CLASSIC COLADA 275ML	29	0	6	12	0
12	61	KEEP COOLER CLASSIC MORANGO 275ML	0	0	6	12	0
12	493	LA TEQUILA PRATA VD 900ML	8	0	6	12	18
12	33870	REFRE HAPPY TP 200ML MORANGO	65	2	48	72	24
12	33872	REFRE HAPPY TP 200ML PESSEGO	168	0	24	48	1272
12	42	REFRE PO TANG 18G MANGA	931	0	180	360	0
12	886	REFRIG ANTARCTICA GUAR LT 350ML ZR	88	0	60	84	638
12	885	REFRIG FRUKI CITRUS LT 350ML	9	2	10	22	12
12	755	REFRIG SCHWEPPES CITRUS PET 1 5L	4	2	12	18	
12	554	REPOS ENGOV AFTER 250ML BERRY VIBES	14	2	12	18	204
12	557	REPOS ENGOV AFTER 250ML RED HITS	19	1	12	18	180
12	558	REPOS ENGOV AFTER 250ML TANGERINA	14	1	12	18	132
12	24380	SIDRA GOTA PRATA S ALC 660ML BRANCA	26	1	12	24	12
12	38157	SUCO COM TEM VD 1L UVA E MACA	6	0	6	12	0
12	627	SUCO DEL VALLE 100 PCENTO TP 1L LAR	0	0	12	24	
12	674	SUCO MAGUARY TP 1L GOIABA	0	0	12	24	-1
12	675	SUCO MAGUARY TP 1L LARANJA LIGHT	0	0	12	24	0
12	681	SUCO MAGUARY TP 1L TANGERINA	1	0	12	24	-2
12	3838	SUCO MAGUARY TP 1L UVA BAIXA CAL	14	0	12	24	0
12	8531	SUCO SKINKA 450 ML FRUTAS VERMELHA	24	0	48	60	
12	717	SUCO UVA AURORA INT BCO TP 1 5L	13	2	6	12	157
12	719	SUCO UVA AURORA INT TP 1 5L	24	0	12	24	852
12	729	SUCO UVA GARIBALDI INT VD 1 5L TINTO	19	0	12	18	1279
12	137	VH ARBO ASSEMBLAGE SC 750ML	14	2	6	12	37
12	138	VH ARBO CABERNET 750ML	15	0	6	12	48
12	148	VH ARBO MARSELAN SC 750ML	15	1	6	12	36
12	146	VH ARBO MERLOT 750ML	22	2	6	12	25
12	143	VH ARBO RIESLING SC 750ML	13	1	6	12	24
12	150	VH ARBO TANNAT SC 750ML	13	0	6	12	42
12	168	VH AURORA COLH TARDIA BCO 500ML	28	2	10	22	0
12	165	VH BELTRAME BCO PET 1 9L SC	16	2	12	18	60
12	25424	VH CANCAO BORDO SUAVE 750ML SC	14	1	10	22	84
12	38045	VH CANCAO MOSCATO SECO 750ML	0	0	0	0	0
12	205	VH CANCAO TINTO 750ML SC	50	1	10	22	287
12	212	VH CARTA VIEJA CARMENERE 1L	16	0	6	18	1
12	218	VH COUNTRY WINE BORDO 750ML SC	25	2	6	12	24
12	224	VH DEL GRANO BCO 1 48L SC	12	1	6	12	
12	225	VH DEL GRANO BCO 1 48L SV	45	1	6	12	
12	38158	VH DEL GRANO GOLD ROSE BORDO 750ML SUAVE	0	0	6	12	0
12	238	VH DEL GRANO GOLD TINTO 750ML DEMI SEC	22	1	6	12	138
12	249	VH DEL GRANO TINTO 1 48L SC	18	0	6	12	192
12	251	VH DEL GRANO TINTO 1 48L SV	24	0	6	12	515
12	25434	VH JP BCO SECO TRAD 1 5L	12	0	6	12	12
12	276	VH QUINTA CARVALHO BCO 750ML SC	0	0	10	22	24
12	281	VH RELAX FRISANTE BCO 750ML DEMI SEC	26	2	6	12	0
12	283	VH RELAX FRISANTE ROSE SV 750ML	12	1	6	12	0
12	302	VH SANGUE BOI TINTO 4L SC	7	1	6	8	
12	304	VH SANGUE BOI TINTO 4L SV	8	2	6	8	35
12	8748	VINHO CONCHA Y TORO 750ML ROSE	15	2	12	24	48
12	33781	VODKA NINNOFF VD 900ML BLUE	17	1	6	12	37
12	633	VODKA TAIGA PREMIUM VD 1L	16	2	9	12	9
12	33725	VODKA WE MIX LN 275ML LIM E GENG	17	1	12	18	600
12	33724	VODKA WE MIX LN 275ML MOR E KIWI	20	0	12	18	1
12	648	WHISKY MASTER GOLD VD 900ML	9	0	7	10	429
12	655	WHISKY PASSPORT VD 1L	10	1	7	10	116
13	3955	AGUA TONICA LT FYS 350ML	31	0	12	24	
13	88	AGUA TONICA SARANDI LT 350ML	18	0	12	24	7
13	442	APERITIVO APEROL VD 750ML	6	0	6	12	
13	4419	BEB SCHWEPPES GF 250ML GIN TONICA	18	1	18	24	
13	4420	BEB SCHWEPPES GF 250ML SPRITZ	10	2	18	24	
13	448	BEB SCHWEPPES LT 269ML GIN TONICA	9	1	6	12	
13	453	BEB SCHWEPPES LT 269ML SPRITZ	28	1	18	24	
13	454	BEB SCHWEPPES LT 269ML VODKA E CITRUS	40	1	18	24	
13	419	BEB VIT BALY KIDS LT 220ML MELANCIA	0	0	6	12	23
13	549	BITTER SANGALO VD 1L	14	0	7	13	63
13	149	CERV BELLAVISTA LAGER LT 473ML	26	0	12	24	3090
13	33511	CERV BRUTAL FRUIT LN 275ML	33	1	12	24	239
13	33276	CERV CERPA EXPORT LT 350ML	0	0	10	22	
13	15756	CERV HEINEKEN FULLY LN 250ML	24	0	24	48	
13	363	CERV HEINEKEN PILSEN BARRIL 5L	0	2	6	8	
13	171	CERV HEINEKEN PILSEN LT 350ML	13	2	8	20	
13	4625	CERV PATAGONIA IPA LT 473ML	12	0	6	12	132
13	337	CHA ICE TEA LEAO PET 1 5L LIMAO ZERO	11	2	6	12	
13	353	CHA LEAO GUARANA C ACAI CP 300ML	17	2	48	60	
13	16072	CHOPP VINHO BCO VD 600ML	15	0	6	12	36
13	16073	CHOPP VINHO TINTO VD 600ML	9	0	6	12	66
13	478	COQUETEL TAIMBE PET 900ML AMEMDOIM	18	0	12	24	0
13	490	COQUETEL TAIMBE PET 900ML CATUABA	12	1	10	22	0
13	480	COQUETEL TAIMBE PET 900ML COCO	29	0	10	22	4
13	481	COQUETEL TAIMBE PET 900ML MORANGO	19	0	12	24	0
13	482	COQUETEL TAIMBE PET 900ML PESSEGO	26	1	12	24	0
13	472	ENERG BALY LT 250ML CHAMPANHE	24	2	18	24	324
13	35134	ENERG BALY LT 250ML FLORIPA SPRITZ	43	2	24	36	126
13	484	ENERG BALY LT 250ML TRAD	39	0	36	42	114
13	479	ENERG BALY LT 250ML TROPICAL	12	0	6	12	228
13	491	ENERG BALY LT 250ML TROPICAL S A	46	1	12	18	78
13	458	ENERG BALY LT 473ML MACA VERDE S A	12	1	6	12	31
13	461	ENERG BALY LT 473ML MELANCIA S A	8	0	6	12	6
13	465	ENERG BALY LT 473ML MOR PESSEG S A	15	0	6	12	24
13	468	ENERG BALY LT 473ML SUGARFREE	10	1	6	12	49
13	434	ENERG BALY PET 2L MELANCIA	13	0	6	12	0
13	416	ENERG ELEV PET 2 L ZERO	24	1	6	12	110
13	410	ENERG ELEV PET 2L FRUT TROPICAIS	6	2	6	12	14
13	575	ENERG HIPERTENSAO PET 2L ZERO	7	1	6	12	106
13	393	ENERG MONSTER LT 473ML PESSEGO	0	0	24	36	
13	36719	ENERG MONSTER LT 473ML THE DOCTOR	0	0	18	24	
13	394	ENERG MONSTER LT 473ML ULTRA VIOLET	0	0	6	12	
13	520	ENERG RED BULL LT 250ML MORANGO PESSEGO	26	0	20	44	248
13	37262	ENERG RED BULL LT 250ML NECTARINA	23	0	12	36	143
13	33732	ENERG RED BULL LT 250ML POMELO	24	2	16	40	192
13	526	ENERG RED BULL LT 250ML TROPICAL	44	0	20	44	186
13	37250	ENERG RED BULL MACA S A LT 250ML	16	0	12	36	215
13	17566	ENERG RED BULL MELAO MARAC LT 250ML	4	0	16	20	428
13	673	ESP GARIBALDI GF 650ML MEIO DOCE	15	2	6	12	0
13	687	ESP GARIBALDI PRIMICIAS GF 660ML ROSE	1	0	9	12	1
13	690	ESP OREMUS MOSCATEL GF 750ML BRANCO	22	0	6	12	78
13	691	ESP OREMUS MOSCATEL GF 750ML ROSE	21	0	6	12	60
13	697	ESP Q DO MORGADO MOSCATEL GF 600ML BRANCO	25	0	12	18	294
13	722	FILTRADO DUSHY FEST S ALC 660ML	10	2	6	12	36
13	730	FILTRADO GOTA DCRISTAL S ALC 660ML	13	2	10	22	12
13	585	GIN OLD BRIDGE VD 900ML LONDON	14	0	7	13	2
13	587	GIN OLD BRIDGE VD 900ML ROSE	8	0	7	13	0
13	588	GIN ROCKS SECO VD 1L	13	1	6	12	0
13	591	GIN ROCKS VD 1L SICILIAN LEMON	7	0	6	12	6
13	594	GIN ROCKS VD 1L SUNSET	8	0	6	12	12
13	493	LA TEQUILA PRATA VD 900ML	7	0	6	12	18
13	98	REFRE PO CLIGHT 8G TANGERINA	5	0	150	300	0
13	91	REFRE PO FRISCO 18G LIMAO	186	0	180	360	359
13	45	REFRE PO TANG 18G MORANGO	369	0	136	316	0
13	761	REFRIG ANTAR SODA LIMONAD PET 200ML	23	1	12	24	67
13	877	REFRIG FRUKI COLA LT 350ML	23	0	12	24	24
13	875	REFRIG FRUKI LT 350 ML COLA ZR	27	1	12	24	0
13	884	REFRIG FRUKI LT 350ML LIMAO	35	0	12	24	0
13	554	REPOS ENGOV AFTER 250ML BERRY VIBES	7	0	6	12	204
13	556	REPOS ENGOV AFTER 250ML CITRUS	14	0	6	12	198
13	557	REPOS ENGOV AFTER 250ML RED HITS	39	1	6	12	180
13	558	REPOS ENGOV AFTER 250ML TANGERINA	7	1	6	12	132
13	24379	SIDRA GOTA DE PRATA 660ML	53	1	36	60	0
13	38157	SUCO COM TEM VD 1L UVA E MACA	0	0	0	0	0
13	627	SUCO DEL VALLE 100 PCENTO TP 1L LAR	0	0	6	12	
13	674	SUCO MAGUARY TP 1L GOIABA	0	0	10	22	-1
13	675	SUCO MAGUARY TP 1L LARANJA LIGHT	0	0	12	24	0
13	681	SUCO MAGUARY TP 1L TANGERINA	0	0	12	24	-2
13	3838	SUCO MAGUARY TP 1L UVA BAIXA CAL	13	2	10	22	0
13	8531	SUCO SKINKA 450 ML FRUTAS VERMELHA	3	0	48	60	
13	25413	VERMUTE MARTINI 750ML BIANCO	8	1	7	10	0
13	138	VH ARBO CABERNET 750ML	38	1	6	12	48
13	148	VH ARBO MARSELAN SC 750ML	19	0	6	12	36
13	146	VH ARBO MERLOT 750ML	22	0	6	12	25
13	143	VH ARBO RIESLING SC 750ML	23	1	12	18	24
13	165	VH BELTRAME BCO PET 1 9L SC	34	1	12	18	60
13	166	VH BELTRAME BCO PET 1 9L SV	16	2	12	18	102
13	172	VH BELTRAME BORDO SC PET 1 9L	20	1	12	18	48
